id,name,time,utc_offset,group_id,venue_id,status
"218940779","Ember London January 2015 Meetup",1420741800000,0,4062902,17199922,"past"
"219443446","London Perl Mongers: January Social",1420741800000,0,9314882,14526582,"past"
"219612547","PHP London January 2015",1420743600000,0,218194,716492,"past"
"219493500","2015 HackWimbledon 2.0.1",1420887600000,0,13000842,14787042,"past"
"219393933","London Ajax January Meetup",1421172000000,0,1640936,1040306,"past"
"218888533","Graph Modelling - Do's and Don'ts",1421173800000,0,1954021,18230022,"past"
"218940473","An introduction to Web Components",1421175600000,0,18219128,18230402,"past"
"219254470","JBUG EVENT:  Hibernate Search 5: Adding Full-Text Query Super-Powers to Your JPA",1421258400000,0,841735,1040306,"past"
"219276753","Ansible January meetup",1421260200000,0,15734842,4817342,"past"
"219615250","MarkLogic User Group London",1421260200000,0,1899401,5117352,"past"
"219129637","Ember London January 2015 Project Night",1421262000000,0,4062902,22252202,"past"
"219170774","Building fault tolerant Java applications with Apache Cassandra",1421345700000,0,841735,1040306,"past"
"wbdfdlytcbtb","Managing Client Demands, Leading By Design (Arthur Irving)",1421350200000,0,163876,1404354,"past"
"219521997","Hack & Adopt OpenJDK - a different January 2015 hack day",1421490600000,0,841735,1136882,"past"
"219443728","Perl Hackday",1421496000000,0,9314882,12503012,"past"
"dmrxpkytcbbc","Ruby Hacknight",1421776800000,0,10992402,16882762,"past"
"206990972","Relational to graph: A worked example",1421778600000,0,1954021,18230022,"past"
"218783108","Introduction To R - Steph Locke",1421778600000,0,14078322,17905002,"past"
"qskbckytcbbc","Drupal West London monthly meetup",1421780400000,0,15731852,896087,"past"
"219639495","Office hours - Have a coffee with Couchbase",1421856000000,0,8800982,23532451,"past"
"206504452","Create Mobile Solutions in a Flash",1421865000000,0,16924922,23420552,"past"
"219663255","January AwesomeAdmin Meetup",1421949600000,0,16489182,21888172,"past"
"219837454","Predictive Coding and Applications to Machine Learning",1421951400000,0,2894492,17948492,"past"
"219170688","Gordon Guthrie - Riak Data Types",1421951400000,0,17527352,23521472,"past"
"219614405","January Hack Night",1421953200000,0,8467082,13401242,"past"
"219714938","Pre London Bitcoin Expo Meetup 23rd Jan 2015 with Crypto Articles.com",1422039600000,0,12720582,896981,"past"
"219980520","48HR RAFFLE: 3 Prizes: 2 tickets Monki Gras 29-30th Jan & 20% off for 10",1422056700000,0,841735,1374221,"past"
"219916584","HackWimbledon 24 - 2.0.2",1422097200000,0,13000842,14787042,"past"
"219649207","Empathy Poker",1422190800000,0,15456892,,"past"
"219377713","First Drupal Beer and Chat for 2015",1422298800000,0,1521989,683594,"past"
"qqdjthytcbjc","Zombie Kernel, a(nother) Morphic-based system for the web",1422298800000,0,4381022,835790,"past"
"219954739","Free Digital Professionals Evening in Canary Wharf - Network & Disrupt!",1422300600000,0,18356664,23583201,"past"
"219274862","Industrial Prototyping with Java 8 and TinkerForge - Sven Ruppert",1422382500000,0,841735,1040306,"past"
"219664397","#FlashHacks: January - Map the banks",1422464400000,0,18037392,23501835,"past"
"219147841","What's coming up in Neo4j 2.2? (with Neo4j's CEO, Emil Eifrem)",1422469800000,0,1954021,805913,"past"
"219803071","ShoreditchJS v0.0.6",1422471600000,0,17611242,17948492,"past"
"219314961","Building iOS apps with Couchbase Mobile in Swift",1422554400000,0,8800982,23532451,"past"
"219957619","Meteorites of London Gravitate to East London...",1422556200000,0,6576382,23513670,"past"
"220110787","Free Digital Professionals Evening in South Bank - Network & Disrupt!",1422559800000,0,18356664,12767312,"past"
"219359364","[Learn] DIY Orientation Thurster #2",1422698400000,0,8307582,20751322,"past"
"219640646","Building the Data Mining Profession: Get Involved",1422900000000,0,12103862,,"past"
"219691961","Libgdx for Cross-platform Game Development -  David Saltares Márquez",1422987300000,0,841735,1040306,"past"
"219395941","Play with D",1422988200000,0,18270511,,"past"
"219551543","Hands On Intro to Cypher - Neo4j's Query Language",1422988200000,0,1954021,18230022,"past"
"219673497","PyDataLondon 9th Meetup - Data Visualisation",1422990000000,0,14064142,23471296,"past"
"219877671","Kubernetes Intro",1422990000000,0,18313232,20080402,"past"
"220225251","Digital Professionals Event in Canary Wharf - Networking, Drinks & Speakers",1422991800000,0,18356664,23583201,"past"
"wskbflytdbgb","MDN Wednesday Doc in London",1423072800000,0,18362978,,"past"
"219955867","BlueToothSmart Device Behaviours Using an Arduino",1423074600000,0,11854362,23585313,"past"
"219130902","Snowplow London Meetup #1",1423074600000,0,18240021,23524229,"past"
"tskbflytdbgb","MDN Mercredi Doc à Paris",1423076400000,0,18362978,23591845,"past"
"219134592","Data Management Conference with 11 vendors+",1423126800000,0,15942602,,"past"
"219874434","Build your own recommendation engine with Neo4j in an hour",1423161000000,0,1954021,23577668,"past"
"220248630","PHP London February 2015",1423162800000,0,218194,716492,"past"
"220206291","HackWimbledon 25 - The Annual Imminence of Making!",1423306800000,0,13000842,14787042,"past"
"220251390","Squishy Maps and Image Recompression",1423506600000,0,5857932,7382392,"past"
"219565942","Building with Gulp: London Ajax February Meetup",1423591200000,0,1640936,1040306,"past"
"220121255","Ceylon from here to infinity: the big picture & what's coming, Stéphane Épardaud",1423592100000,0,841735,1040306,"past"
"220065248","Quant (Finance) data processing in Python",1423593000000,0,6166792,23595321,"past"
"219313761","Building a Graph Database Prototype",1423593000000,0,1954021,18230022,"past"
"212269332","Space Town Hall #2",1423594800000,0,8307582,6617232,"past"
"220008996","Office hours - Have a coffee with Couchbase",1423670400000,0,8800982,23532451,"past"
"218592915","Open Data Toast to 2015!",1423764900000,0,17068942,21074222,"past"
"219811141","Design Patterns in the 21st Century - Samir Talwar",1423764900000,0,841735,1040306,"past"
"220300977","DataDiving in Leeds",1423765800000,0,7975692,23618541,"past"
"218940813","Ember London February 2015 Meetup",1423765800000,0,4062902,17199922,"past"
"220026251","February Hack Night",1423767600000,0,8467082,13401242,"past"
"219984907","What’s next for Open Data??  Come to the next South London Tech meetup",1424113200000,0,18363136,23588000,"past"
"dmrxpkytdbwb","Ruby Hacknight",1424196000000,0,10992402,16882762,"past"
"219811293","Developer Sessions On Tour (Waterloo)",1424197800000,0,841735,23484303,"past"
"219979474","Intro to Graphs",1424197800000,0,1954021,18230022,"past"
"220296836","Come meet the Tiger and all sorts of new goodies! MongoDB 3.0",1424199600000,0,1775736,733330,"past"
"qskbckytdbwb","Drupal West London monthly meetup",1424201400000,0,15731852,896087,"past"
"220530618","Digital Professionals Networking & Round Table - Will Algorithms Replace You?",1424201400000,0,18356664,12767312,"past"
"220432496","'Digital JavaEE 7 New and Noteworthy' with Peter Pilgrim",1424282400000,0,841735,1040306,"past"
"219830663","Sky Tech Talk - Guest Speaker -Matt Revell NoSQL for Mobile & IoT with Couchbase",1424282400000,0,16382752,,"past"
"220248888","From January Blues to February Opportunies",1424284200000,0,3930852,,"past"
"220066181","Software Defined Infrastructure for DevOps",1424284200000,0,12393202,,"past"
"119582172","We are actually going to have our first meeting!",1424284200000,0,3463832,16889412,"past"
"220288070","Free Agile Workshop - Introduction to Agile Management & Scrum",1424287800000,0,18356664,12767312,"past"
"220412536","Couchbase Mobile and SmartTrade App",1424370600000,0,8800982,23532451,"past"
"220407056","Topological Data Analysis, Deep Learning and cartograms",1424370600000,0,16490722,,"past"
"219313227","Cracking That Interview",1424370600000,0,841735,15824142,"past"
"218870684","Data Lovers, London v2.0",1424372400000,0,16936312,,"past"
"219836668","Ember London February 2015 Project Night",1424372400000,0,4062902,22252202,"past"
"wbdfdlytdbzb","Adapting to Responsive Design (Matt Gibson)",1424372400000,0,163876,1404354,"past"
"219097886","Docker and Spark MLLib",1424372400000,0,18235566,6858902,"past"
"220140438","HackTheTower & Adopt Openjdk - February 2015 hack day",1424514600000,0,841735,21376342,"past"
"220231262","[Co-Learn] DIY Orientation Thurster #3",1424514600000,0,8307582,20751322,"past"
"220520035","HackWimbledon #26 - The Big One",1424516400000,0,13000842,14787042,"past"
"220404380","Build your own recommendation engine with Neo4j in an hour",1424716200000,0,1954021,23577668,"past"
"qqdjthytdbfc","New Smalltalk Advances",1424718000000,0,4381022,835790,"past"
"220575463","Drupal Beer and Chat",1424718000000,0,1521989,683594,"past"
"220137256","Our first Liferay User Group meeting of the year!",1424800800000,0,2243491,23628762,"past"
"220419256","February Awesome Meetup",1424800800000,0,16489182,,"past"
"219960289","Free Web Development Workshop - Build Your First Website + Hands-On Walkthrough",1424806200000,0,18356664,,"past"
"219981701","An Evening with Salesforce + Lightning Talks",1424889000000,0,11854362,23599622,"past"
"220245373","Neo4j Driver Special: Graphing with Python, node.js, R and Java Spring Data",1424889000000,0,1954021,805913,"past"
"220456611","#FlashHacks: February",1424889000000,0,18037392,23501835,"past"
"220353751","Let's talk Oracle",1424966400000,0,18416184,4199012,"past"
"220351031","Drupal Learning Meetup February",1424975400000,0,1643223,15937872,"past"
"220011877","The Crafty Consultant's Guide to Consulting Craftily in DevOps - Daniel Bryant",1424975400000,0,841735,6974102,"past"
"220569612","ShoreditchJS v0.0.7",1424977200000,0,17611242,17948492,"past"
"220331347","The Value of Open Source - Robin Johnson",1425406500000,0,841735,1040306,"past"
"220345202","10th PyDataLondon",1425409200000,0,14064142,23471296,"past"
"220706486","Special Event: Getting Started with MongoDB and Java by Justin Lee",1425409200000,0,1775736,1040306,"past"
"218926683","QCon London Conference - discount code available!",1425457800000,0,17527352,1178561,"past"
"wskbflytfbgb","MDN Wednesday Doc in London",1425492000000,0,18362978,,"past"
"220352098","Project Accelerator Night",1425492000000,0,7975692,17300632,"past"
"220576444","The Lazy Developer's Guide to Cloud Foundry - Holly Cummins",1425492900000,0,841735,1040306,"past"
"220559192","Custom Elements in Context",1425493800000,0,18219128,16225002,"past"
"tskbflytfbgb","MDN Mercredi Doc à Paris",1425495600000,0,18362978,23591845,"past"
"220819613","Digital Professionals Round Table - Multi-channel, multi-device, multi...spam?",1425497400000,0,18356664,23581199,"past"
"220376940","London Perl Mongers: March Social",1425580200000,0,9314882,1170729,"past"
"220801338","ng-conf extended",1425663000000,0,4557542,,"past"
"219502072","QCon London After Conference Event",1425664800000,0,1640936,,"past"
"220729296","HackWimbledon 27 - Lets Build",1425726000000,0,13000842,14787042,"past"
"220228973","Sex and Security! The practicalities . . .",1425726000000,0,18402746,20231302,"past"
"220274878","import.io first meetup - workshops and talks",1425927600000,0,18407743,11629722,"past"
"220655884","Digital Case Competition Evening - Team Up & Engage + E-Commerce SEO Keynote",1425927600000,0,18356664,12405302,"past"
"219566017","Looking Forward to ES6: London Ajax March Meetup",1426010400000,0,1640936,1040306,"past"
"220331860","Date and Time in Java SE 8 - Stephen Colebourne",1426011300000,0,841735,1040306,"past"
"220727434","Relational to graph: A worked example",1426012200000,0,1954021,18230022,"past"
"220250955","Running Couchbase on Microsoft Azure",1426012200000,0,8800982,19136882,"past"
"220033874","Introduction to Predictive Analytics - Richie Barter Of AltViz",1426012200000,0,14078322,17905002,"past"
"220431622","Office hours - Have a coffee with Couchbase",1426089600000,0,8800982,23532451,"past"
"219291515","2015 Q1 Meetup",1426096800000,0,8513942,1236675,"past"
"220917611","Mar 2015 Meetup",1426096800000,0,1820779,6591392,"past"
"220738785","Salesforce1 Lightning (Developer) Week",1426096800000,0,16489182,21888172,"past"
"220901519","17th London Machine Learning Meetup",1426098600000,0,2894492,15391322,"past"
"219960377","Digital Professionals Round Table - What Are The Best Tools For Analytics?",1426102200000,0,18356664,23581199,"past"
"220486859","What Lies Beneath? : A tour of the dark gritty underbelly of OpenJDK",1426184100000,0,841735,1040306,"past"
"218940841","Ember London March 2015 Meetup",1426185000000,0,4062902,17199922,"past"
"220115208","MarkLogic User Group London: Charlie Ivie and Phil Coates",1426185000000,0,1899401,5117352,"past"
"220863734","PHP London March 2015",1426186800000,0,218194,716492,"past"
"220526915","Soft Skills Camp",1426327200000,0,14769052,17636092,"past"
"220892696","HackTheTower & Adopt Openjdk - March 2015 hack day",1426329000000,0,841735,21376342,"past"
"dmrxpkytfbwb","Ruby Hacknight",1426615200000,0,10992402,16882762,"past"
"220453478","Looking inside Julia",1426617000000,0,11309242,5588392,"past"
"220902993","Bayesian Network Internals and Multi-Instance Deep Learning",1426617000000,0,5857932,7382392,"past"
"220782931","Developer Sessions On Tour (Islington)",1426617000000,0,841735,23665066,"past"
"qskbckytfbwb","Drupal West London monthly meetup",1426618800000,0,15731852,896087,"past"
"220478716","#FlashHacks feat. PyLadies: Scraping to #MaptheBanks",1426698000000,0,18037392,23419572,"past"
"220892088","Mendix Essentials",1426698000000,0,18416198,,"past"
"220345617","Coding Workshop - Couchbase and Building a Simple App on the Android Platform",1426703400000,0,11854362,5588392,"past"
"220633968","Business of IoT London March 2015 Meetup",1426705200000,0,16745302,23650881,"past"
"220601189","LDNSE #12 Visual Regression : Selenium and PhantomCSS @Huddle",1426705200000,0,1508003,19679392,"past"
"220502199","TechHub Riga Business Breakfast",1426759200000,0,18432159,23638306,"past"
"220728068","March Hack Night",1426791600000,0,8467082,13401242,"past"
"wbdfdlytqbwb","Communication and Findability (Peter Gasston, Ana Gasston & Maria Zafeiridou)",1426791600000,0,163876,23677264,"past"
"wbdfdlytfbzb","LONDON WEB - Monthly Meetup",1426793400000,0,163876,23677264,"past"
"220502249","#drivenbydata Summit, Share your views & provoke debate on Big Data & Analytics",1426845600000,0,12630522,13955372,"past"
