eventId,topicId,times
226338580,1470102,2
226338580,10579,1
226338580,1162902,1
220274878,1238,1
220274878,168154,1
177493262,1475,1
177493262,189,1
139596292,339691,5
220798496,179941,2
220798496,1475,1
220798496,10579,1
220798496,10834,1
12790905,190,1
12790905,189,1
12790901,36026,2
12790901,84070,1
12790901,80749,2
12790901,16225,6
12790901,7029,1
12790901,490192,1
12790901,189,2
12790901,37550,1
12790901,53518,1
12790901,26906,1
12790901,78565,7
12790901,10581,1
12790901,190,3
12790901,89386,4
12790901,10579,1
12790901,480642,1
12790901,1737,1
223449971,17703,1
fsddnynqbdb,455,6
fsddnynqbdb,17703,3
15169072,17703,1
189541462,1064,3
189541462,27142,1
189541462,1431672,1
189541462,82132,1
221806766,71289,1
221806766,10575,1
221806766,18060,10
221806766,61679,6
221806766,27591,1
221806766,89,1
221806766,89062,1
221806766,17703,1
221806766,126345,1
221806766,18296,3
221806766,33167,1
221806766,190,2
221806766,360491,3
221806766,480642,3
221806766,56729,3
182848422,281411,3
182848422,53518,1
182848422,7029,1
5663808,17703,1
mrmpdlythblc,39012,1
221162767,1137362,5
221162767,190,2
221162767,18060,2
15161588,10358,1
15161588,18296,1
226230562,17703,1
226230562,1505112,1
226230562,480642,9
185604012,7029,2
qvffxkytkbjb,85,1
qvffxkytkbjb,480642,2
223307627,89062,1
223307627,480642,1
223307627,1097452,1
106866482,7029,1
106866482,78565,6
106866482,80749,1
fdznqyrdbxb,20126,3
fdznqyrdbxb,21520,2
fdznqyrdbxb,17703,1
219275200,1512,1
219275200,17703,1
219275200,480642,2
219275200,58162,1
177713982,10553,3
5117848,455,7
5117848,17703,4
17963841,827,1
17963841,17703,1
34092222,124314,1
34092222,1064,1
34092222,189,1
196782422,10553,5
6531556,57424,2
6531556,17703,1
6531556,1097452,1
6531556,1973,1
tlkgnynkbbc,189,1
tlkgnynkbbc,17703,4
tlkgnynkbbc,15227,2
tlkgnynkbbc,17936,1
fdznqyrfbxb,20126,1
fdznqyrfbxb,21520,3
fdznqyrfbxb,17703,1
226564727,17703,1
66624832,121802,3
66624832,17703,1
165517062,121802,5
165517062,88170,1
6657917,455,6
6657917,17703,3
114451652,106382,1
155738902,6490,1
155738902,10358,1
155738902,1238,2
155738902,10834,1
155738902,15038,1
155738902,10581,2
155738902,17703,1
15583599,189,1
15583599,17936,1
188925412,920932,3
188925412,17703,2
188925412,480642,7
188925412,27591,1
188925412,17936,1
110707002,57424,1
110707002,682,1
110707002,17703,3
110707002,61679,1
213322902,939612,1
15336521,10358,4
8529196,18718,1
8529196,17703,3
224897017,15121,1
224897017,114656,1
224897017,56729,1
qmlcpdyrcbnb,121802,2
qmlcpdyrcbnb,17703,3
105839382,1097452,1
206680212,89062,5
206680212,84070,1
206680212,17703,1
206680212,82132,1
206680212,1238,1
dmrxpkyvgbzb,1040,2
dmrxpkyvgbzb,1097452,1
15268615,78565,9
148795922,189,1
148795922,71289,1
148795922,160268,1
148795922,18060,1
148795922,89062,1
148795922,33167,1
148795922,480642,3
148795922,26938,1
125796952,18296,2
56004472,10579,1
56004472,6490,3
56004472,17703,1
225088043,1475,1
225088043,17703,4
225088043,56729,3
225761296,16136,3
225761296,114656,1
225761296,24120,1
225761296,188,3
225761296,1137362,4
225761296,1454542,2
225761296,88327,1
125640672,20126,2
125640672,6490,15
125640672,189,5
125640672,17936,2
125640672,80749,3
125640672,15227,1
125640672,17703,4
224954815,179941,1
224954815,10579,1
218045462,17703,1
129199462,1475,2
101767082,1064,6
101767082,1512,1
101767082,10553,1
182646372,179941,1
223422793,17703,1
193660332,17703,1
219547920,480642,1
219547920,18060,3
219547920,61679,1
225243747,57424,1
225243747,17703,1
225243747,16,6
152796712,6490,1
163494632,189,1
163494632,58162,1
163494632,17703,5
163494632,1737,1
163494632,480642,1
163494632,78565,1
13505854,189,9
13505854,71289,1
13505854,10834,1
13505854,15227,4
13505854,17703,5
13505854,190,5
fdznqypmbzb,20126,1
fdznqypmbzb,21520,4
fdznqypmbzb,17703,2
222549168,114656,1
pkshsyrgbxb,80749,1
98543702,189,2
98543702,17703,5
98543702,15227,2
189525002,1486092,2
226790575,1238,1
226790575,57424,1
226790575,17703,1
12174930,17703,1
mrmpdlythbsb,39012,1
85655902,17703,1
85655902,339691,10
85655902,10581,2
96814272,121802,1
92996172,17703,1
92996172,339691,8
92996172,10581,1
fdznqyrcbcc,20126,2
fdznqyrcbcc,21520,1
fdznqyrcbcc,17703,1
146843882,6490,1
146843882,1058992,1
222994903,480642,1
222994903,9429,1
225935264,140943,1
105838252,57424,1
225391362,6490,1
225391362,1500742,5
225391362,87614,1
225391362,17703,5
225391362,1454542,1
225391362,455,7
220503169,85,2
220503169,10834,1
220503169,17703,2
220503169,1393422,1
220503169,1470102,1
9722317,17703,1
226927733,17703,1
221843656,17703,1
221843656,1097452,2
44303232,10043,7
81340172,179941,3
81340172,17703,1
81340172,22467,1
219645016,10043,5
224384458,179941,4
224945388,56729,2
224945388,1504752,1
224945388,1737,1
xqmpqyqdbdb,455,8
xqmpqyqdbdb,17703,3
bmxsqypjbcb,121802,1
bmxsqypjbcb,17703,1
128589262,190,1
128589262,10579,1
128589262,17703,1
128589262,56729,1
128589262,77842,1
225419391,17703,1
225419391,134115,2
225419391,921432,3
159459642,89062,3
159459642,480642,3
225581826,1504699,1
225581826,189,1
225581826,10575,1
225581826,88170,1
225581826,87614,1
225581826,15227,2
225581826,17703,9
224306544,1504699,2
224306544,189,14
224306544,56729,1
224306544,15227,2
224306544,17703,2
224306544,2544,3
14622287,27591,4
14622287,189,3
14622287,1097452,2
14622287,17936,9
23948771,17936,4
209168002,17703,1
dxnqnfyrlblc,17703,1
dxnqnfyrlblc,1097452,1
dxnqnfyrlblc,10553,4
172332482,93380,1
135743312,1162662,6
135743312,1475,1
135743312,33167,1
221260192,17703,2
221260192,56729,1
225530298,121802,9
225530298,17703,3
226696208,811352,1
226696208,85,2
226696208,10834,12
226696208,1470102,1
226696208,89062,2
226696208,17703,1
226696208,18296,1
226696208,10581,2
226696208,480642,5
16023271,17703,2
16023271,78565,1
22315031,10358,1
22315031,17703,1
12124802,24120,1
12124802,57424,5
12124802,17703,1
12124802,15166,5
nqhvpypfbcc,24120,2
nqhvpypfbcc,17703,1
nqhvpypfbcc,18060,7
nqhvpypfbcc,77842,14
180466832,1503736,1
225199342,1454542,1
225199342,7029,4
225199342,1486092,1
127912422,1238,1
127912422,6490,1
127912422,17703,2
14363688,17703,2
14363688,78565,8
14363688,1973,6
226503409,789,1
223424442,1064,1
223424442,10834,1
223424442,15038,1
223424442,18296,1
223424442,82132,1
220600563,89062,1
220600563,1454542,1
220600563,17703,1
220600563,1486432,4
223719222,17703,1
15450704,25551,1
15450704,480642,1
15450704,82132,1
219359364,17703,1
219359364,39012,2
218926683,1504699,1
218926683,189,5
218926683,480642,3
218926683,87614,1
218926683,82132,1
218926683,56729,1
218926683,21750,1
218926683,53518,1
218926683,17703,3
218926683,1737,2
218926683,1454542,1
218926683,1040,1
221127982,1417742,2
mrmpdlytcbdc,39012,1
dcsdmlyvpbdb,17703,3
dcsdmlyvpbdb,188,3
14340151,10358,3
14340151,18296,1
218925084,2544,1
218925084,142180,1
218925084,57424,1
218925084,17703,2
218925084,789,6
14340401,56729,1
222972315,10575,2
222972315,1097452,2
222972315,89062,1
222972315,16390,11
222972315,134115,1
222972315,17703,2
mrmpdlytkbfc,39012,1
221531100,58162,6
221531100,1162662,4
221531100,121802,2
221531100,87614,2
221531100,93380,1
221531100,77842,2
66747332,827,1
66747332,17703,1
197500912,17703,1
197500912,10575,1
184725262,10834,1
184725262,17703,1
dtbmqdyrlbcb,77379,4
dtbmqdyrlbcb,455,9
dtbmqdyrlbcb,17703,4
dtbmqdyrlbcb,58162,1
221086194,6490,1
221086194,7029,3
221086194,106382,1
221086194,1097452,2
221086194,53518,1
221086194,17703,1
178766832,189,3
178766832,85,1
178766832,1097452,2
178766832,15227,1
178766832,1470102,1
178766832,89062,1
178766832,17703,3
178766832,1181552,1
183003482,17936,8
105840372,189,1
105840372,1064,4
105840372,15227,1
105840372,1470102,1
105840372,1475,1
105840372,18296,1
206136202,89062,1
206136202,57424,1
206136202,140943,4
206136202,10579,1
222999772,6490,1
222999772,1500742,2
222999772,1097452,1
222999772,87614,1
222999772,188,1
222999772,1454542,1
222999772,1504752,1
52606952,190,3
52606952,77842,4
220351031,10358,7
220351031,187,1
220351031,18296,2
9889758,455,6
9889758,17703,3
223439495,179941,1
dwjshcyqlbcc,189,1
dwjshcyqlbcc,17703,3
dwjshcyqlbcc,15227,1
220601761,1505112,1
220601761,17703,1
220601761,78565,1
43551692,827,1
43551692,189,1
43551692,1737,2
dxnqnfyrkbwb,17703,1
dxnqnfyrkbwb,1097452,1
dxnqnfyrkbwb,10553,4
192975122,1064,3
192975122,1431672,4
pkshsysmbxb,18718,2
pkshsysmbxb,1590,2
pkshsysmbxb,10834,1
pkshsysmbxb,7029,3
pkshsysmbxb,114656,1
pkshsysmbxb,15227,1
pkshsysmbxb,88950,1
pkshsysmbxb,17703,3
226484049,17921,1
226484049,10575,1
226484049,1505112,15
226484049,93380,1
226484049,1737,1
226484049,1954,1
226484049,480642,2
89307282,40788,2
89307282,62223,1
89307282,88327,2
89307282,17936,4
218916199,190,3
218916199,1504699,1
218916199,17703,1
218916199,87614,1
218916199,33167,1
cdldnynmblc,17703,2
49849732,189,1
49849732,827,1
49849732,17703,5
49849732,1737,1
24751331,10043,1
24751331,189,1
24751331,637872,2
tmtcglyvcbgc,6490,1
tmtcglyvcbgc,139517,1
226244637,1238,1
226244637,1097452,1
226244637,89062,1
226244637,57424,1
226244637,17703,2
226244637,10581,1
155100842,921432,1
dxnqnfyrnbvb,17703,1
dxnqnfyrnbvb,1097452,1
dxnqnfyrnbvb,10553,4
149267902,17703,4
149267902,139517,1
149267902,1097452,1
212631712,10358,3
212631712,1097452,1
153982222,1064,1
153982222,480642,1
153982222,455,1
153982222,17703,4
183569632,134115,1
221809103,1504699,2
221809103,827,3
226655525,10575,1
226655525,85,1
226655525,18296,1
226655525,33167,3
226655525,2544,1
226655525,480642,7
226655525,88327,2
186841392,480642,1
186841392,17703,1
186841392,88327,5
186841392,33167,3
176441552,1512,1
176441552,17703,1
176441552,1506608,1
176441552,81917,4
94949812,112355,4
94949812,17703,3
94949812,6490,1
223512451,16225,5
223512451,17703,1
221056225,71289,3
221056225,10575,1
221056225,85,2
221056225,89062,3
221056225,21750,1
221056225,17703,1
221056225,480642,3
223464696,17703,1
223464696,1097452,1
172113152,179941,1
118179062,58162,1
118179062,85,1
118179062,18060,7
118179062,61679,12
118179062,89062,3
118179062,21750,1
118179062,15038,9
118179062,190,10
118179062,17703,1
118179062,61680,1
118179062,480642,3
226170470,18368,3
226170470,871,1
226170470,6490,1
219115426,18296,2
qnnlwhyslbkc,39012,2
225071778,6490,2
225071778,17703,1
38197352,17703,1
226027951,114656,2
226027951,17703,2
226027951,1973,3
226027951,80749,3
133064942,919492,1
133064942,17643,2
23978031,1237512,1
16842584,6490,1
16842584,189,1
16842584,27921,1
16842584,1137362,1
16842584,33167,1
16842584,190,1
16842584,88327,1
15233861,15227,1
166861312,20126,1
64857422,10575,1
219640428,1505112,2
219640428,17703,2
219640428,39012,1
212605822,1162662,6
222006131,502772,4
183804302,17703,2
183804302,15227,1
183804302,18296,3
183804302,1470102,1
11139098,18718,3
194314272,140943,10
194314272,1737,1
221220636,1454542,1
221220636,17703,1
221220636,10834,2
43420332,10043,2
226100868,827,1
226100868,18060,1
226100868,89062,1
226100868,21750,1
226100868,33167,1
226100868,1137362,7
226100868,480642,10
226100868,88327,6
220231262,17703,1
220231262,39012,2
10831847,6490,2
10831847,189,1
10831847,80749,1
10831847,57424,1
10831847,17703,1
10831847,15166,1
tmtcglyvfbbc,6490,1
tmtcglyvfbbc,139517,1
225789804,1097452,1
qgkjzhysgbmb,10834,1
qgkjzhysgbmb,17703,2
qgkjzhysgbmb,18296,1
178665332,26906,2
91023032,6490,1
91023032,89386,1
91023032,17936,2
91023032,93380,1
91023032,17703,1
91023032,78565,1
91023032,2544,1
91023032,189,1
91023032,19724,1
91023032,480642,1
91023032,1737,1
tmtcglytlbnc,6490,1
tmtcglytlbnc,139517,1
pkshsyqkbzb,15038,1
fsddnynhbjb,455,6
fsddnynhbjb,17703,3
17394725,189,3
17394725,140943,3
17394725,15227,1
17394725,57424,8
17394725,17703,1
17394725,190,1
218826091,10358,7
218826091,78565,1
218826091,18296,2
220112197,16225,1
220112197,71289,1
14320679,827,1
qmlcpdyrgbwb,121802,2
qmlcpdyrgbwb,17703,3
226800160,18296,1
149261332,17703,1
212631122,179941,3
212631122,189,3
12226801,10358,3
12226801,1475,1
12226801,88327,1
222293042,22467,2
222293042,888662,1
222293042,1064,3
222293042,26906,2
222293042,360491,1
222293042,480642,1
222293042,626,1
219276753,1434182,6
219276753,56729,1
dcsdmlyvfbvb,17703,3
dcsdmlyvfbvb,188,3
21436771,189,2
219981701,18071,1
219981701,10575,1
219981701,1238,2
219981701,15227,1
219981701,17703,3
219981701,1040,2
10017784,17703,2
10017784,189,3
223176367,10575,1
223176367,140943,2
223176367,27591,1
223176367,18060,1
223176367,168154,1
223176367,89062,1
223176367,17703,1
223176367,33167,6
223176367,480642,5
123232922,10575,1
123232922,1162662,1
123232922,480642,9
123232922,168154,1
123232922,10579,2
123232922,833952,2
224089584,17703,1
224089584,339691,4
224089584,15227,2
17099565,15992,1
17099565,7029,2
17099565,17703,2
17099565,78565,1
226461138,10579,2
226461138,3737,1
226461138,17703,2
106498152,827,2
226565472,17703,1
179396812,1064,4
179396812,85,1
179396812,10834,1
179396812,77379,1
179396812,15227,1
179396812,141740,2
179396812,480642,1
xxgrjlywdbvb,17703,2
210508162,17703,1
qskbckysnbcc,10358,4
qskbckysnbcc,36229,1
qskbckysnbcc,17703,1
dcsdmlyvdbfb,17703,3
dcsdmlyvdbfb,188,3
100794152,253331,1
81106012,480642,4
159391432,480642,1
159391432,149894,2
159391432,19882,1
159391432,57424,2
159391432,111155,1
159391432,17703,1
159391432,10579,1
144492702,1058992,2
144492702,17703,2
144492702,1097452,1
144492702,89062,3
12430886,17703,1
221086385,189,4
221086385,85,1
221086385,139517,6
221086385,1097452,1
221086385,21750,1
221086385,17703,1
221836241,17703,1
65547222,1505112,1
58895762,56729,1
58895762,10575,3
58895762,18296,1
126967132,142180,9
126967132,24120,1
126967132,17703,1
44421102,20126,5
44421102,189,3
44421102,21520,1
224461151,10575,2
224461151,1238,2
224461151,16,1
224461151,89062,1
224461151,17703,1
224461151,1954,2
mrmpdlyvnbbc,39012,1
226564309,1064,5
226564309,480642,1
226564309,22467,1
226564309,888662,3
226564309,18296,1
51210842,17703,1
117360192,1097452,1
117360192,17703,1
117360192,78565,7
117360192,88327,1
193468982,189,3
193468982,85,1
193468982,1097452,2
193468982,15227,1
193468982,1470102,1
193468982,17703,4
193468982,82132,1
219930781,17703,1
225851486,61682,1
225851486,80749,1
225851486,1064,1
225851486,85,2
225851486,18060,4
225851486,190,4
225851486,360491,3
225851486,480642,5
kvjhglytkbkb,20126,3
kvjhglytkbkb,502772,1
43561992,189,1
222042600,19724,2
222042600,1434182,3
dnkmgfyrdbbc,17703,1
dnkmgfyrdbbc,1097452,1
dnkmgfyrdbbc,10553,5
72733822,21123,1
72733822,187,1
223023979,10579,1
223023979,7029,3
223023979,17703,1
223023979,88327,3
223023979,78565,1
73999792,17703,1
73999792,480642,4
73999792,134115,1
73999792,85,1
222983433,10575,1
222983433,160268,1
222983433,827,2
222983433,89062,2
222983433,18296,4
222983433,1137362,9
222983433,88327,4
221530695,1504699,1
221530695,189,1
221530695,17936,4
221530695,1097452,1
221530695,40788,1
221530695,53518,1
221530695,17703,1
9774977,17703,1
56297712,16390,3
56297712,17703,1
186059592,22467,2
186059592,888662,1
186059592,1064,5
186059592,89062,1
186059592,17703,2
186059592,480642,1
200544102,17703,1
225210228,85,1
225210228,480642,1
225210228,1507604,1
225210228,82132,1
225210228,1507602,1
225041796,2544,1
225041796,10579,1
225041796,189,3
225041796,480642,1
14279823,10358,27
14279823,190,1
14279823,17703,3
63392952,85,1
63392952,480642,2
bsszllytpbhb,10579,1
37291392,189,7
37291392,1097452,1
37291392,15227,5
37291392,17703,3
37291392,2544,2
37291392,21123,1
dxnqnfyrpbrb,17703,1
dxnqnfyrpbrb,1097452,1
dxnqnfyrpbrb,10553,4
178523042,139517,1
mrmpdlytkbdb,39012,1
dcsdmlytpbpb,17703,3
dcsdmlytpbpb,188,3
93159672,17703,1
93159672,6490,1
93159672,480642,2
93159672,89062,3
219945658,17703,1
219040466,480642,2
219040466,626,3
212392952,1475,1
212392952,480642,1
mrmpdlyvjbvb,39012,1
qlwhfjysnbbc,17703,1
qlwhfjysnbbc,1097452,1
180734022,10575,1
180734022,85,2
180734022,18060,6
180734022,1097452,1
180734022,89062,3
180734022,18296,1
180734022,480642,5
180734022,126345,1
71638392,121802,6
71638392,17703,1
173936232,811352,1
173936232,189,1
173936232,18296,1
173936232,1064,2
173936232,85,10
173936232,18060,3
173936232,15227,1
173936232,27591,1
173936232,160268,1
173936232,21750,1
173936232,1475,1
173936232,188,1
173936232,190,4
173936232,360491,6
173936232,1470102,1
173936232,480642,11
173936232,88327,1
76160472,160268,1
76160472,7029,3
76160472,17703,1
76160472,53518,1
76160472,1973,1
224515367,17703,1
191635102,17703,1
191635102,480642,1
191635102,1097452,1
206993792,1064,2
206993792,480642,1
206993792,82132,1
206993792,1431672,4
80595122,121802,1
80595122,17703,4
15268863,27921,1
15268863,17703,2
15268863,78565,1
15268863,15227,1
194891642,71289,1
194891642,58162,2
194891642,1097452,1
194891642,10834,1
194891642,18060,1
194891642,56729,2
194891642,1470102,1
194891642,1954,1
194891642,2544,1
194891642,480642,1
194891642,77842,13
223835056,17703,2
219783782,1504699,2
156171922,189,1
156171922,71289,1
149762922,1512,5
149762922,58162,2
149762922,80749,1
149762922,10579,1
149762922,18060,3
149762922,1470102,1
149762922,17703,2
149762922,81917,5
149762922,480642,2
dxnqnfyrgbnb,17703,1
dxnqnfyrgbnb,1097452,1
dxnqnfyrgbnb,10553,5
wskbflytqbdb,187,1
wskbflytqbdb,17703,2
dndfrkysqbnc,39012,2
